_id,flight_iata,flight_icao,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,arr_iata,arr_icao,arr_time,status,duration,delayed,__v
6319cd3274f6b22e9c6e7ecd,AT228,RAM228,CMN,GMMN,,2022-09-08 23:50,TLV,LLBG,2022-09-09 07:10,scheduled,320,0,0
6319cd3274f6b22e9c6e7ece,LY9660,ELY9660,CMN,GMMN,,2022-09-08 23:50,TLV,LLBG,2022-09-09 07:10,scheduled,320,0,0
6319cd3274f6b22e9c6e7ed5,W65455,WZZ5455,VCE,LIPZ,,2022-09-09 06:10,TLV,LLBG,2022-09-09 10:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7eda,W61559,WZZ1559,WAW,EPWA,,2022-09-09 06:20,TLV,LLBG,2022-09-09 11:05,scheduled,225,0,0
6319cd3274f6b22e9c6e7edb,FR7161,RYR7161,VIE,LOWW,,2022-09-09 06:55,TLV,LLBG,2022-09-09 11:15,scheduled,200,0,0
6319cd3274f6b22e9c6e7edc,MS591,MSR591,CAI,HECA,,2022-09-09 08:50,TLV,LLBG,2022-09-09 11:15,scheduled,85,0,0
6319cd3274f6b22e9c6e7edd,TO3460,TVF3460,LYS,LFLL,,2022-09-09 06:15,TLV,LLBG,2022-09-09 11:30,scheduled,255,0,0
6319cd3274f6b22e9c6e7ede,AM7882,AMX7882,YYZ,CYYZ,,2022-09-08 18:00,TLV,LLBG,2022-09-09 11:40,scheduled,640,0,0
6319cd3274f6b22e9c6e7edf,LY32,ELY32,YYZ,CYYZ,,2022-09-08 18:00,TLV,LLBG,2022-09-09 11:40,scheduled,640,0,0
6319cd3274f6b22e9c6e7ee0,FR7090,RYR7090,FCO,LIRF,,2022-09-09 07:25,TLV,LLBG,2022-09-09 11:50,scheduled,205,0,0
6319cd3274f6b22e9c6e7ee1,,MAY7090,FCO,LIRF,,2022-09-09 07:25,TLV,LLBG,2022-09-09 11:50,scheduled,205,0,0
6319cd3274f6b22e9c6e7ee2,FR6754,RYR6754,BUD,LHBP,,2022-09-09 07:45,TLV,LLBG,2022-09-09 12:05,scheduled,200,0,0
6319cd3274f6b22e9c6e7ee3,RR6754,RYS6754,BUD,LHBP,,2022-09-09 07:45,TLV,LLBG,2022-09-09 12:05,scheduled,200,0,0
6319cd3274f6b22e9c6e7ee5,TO3450,TVF3450,ORY,LFPO,,2022-09-09 06:50,TLV,LLBG,2022-09-09 12:35,scheduled,285,0,0
6319cd3274f6b22e9c6e7ee6,FR5389,RYR5389,FMM,EDJA,,2022-09-09 07:55,TLV,LLBG,2022-09-09 12:45,scheduled,230,0,0
6319cd3274f6b22e9c6e7ee7,,MAY5389,FMM,EDJA,,2022-09-09 07:55,TLV,LLBG,2022-09-09 12:45,scheduled,230,0,0
6319cd3274f6b22e9c6e7ee8,U25831,EZY5831,BER,EDDB,,2022-09-09 08:00,TLV,LLBG,2022-09-09 13:15,scheduled,255,0,0
6319cd3274f6b22e9c6e7eea,LY16,ELY16,BOS,KBOS,,2022-09-08 20:30,TLV,LLBG,2022-09-09 13:50,scheduled,620,0,0
6319cd3274f6b22e9c6e7eef,AM6847,AMX6847,MAD,LEMD,,2022-09-09 08:45,TLV,LLBG,2022-09-09 14:20,scheduled,275,0,0
6319cd3274f6b22e9c6e7ef0,UX1301,AEA1301,MAD,LEMD,,2022-09-09 08:45,TLV,LLBG,2022-09-09 14:20,scheduled,275,0,0
6319cd3274f6b22e9c6e7ef8,LO5155,LOT5155,WAW,EPWA,,2022-09-09 10:10,TLV,LLBG,2022-09-09 14:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7ef9,LY564,ELY564,WAW,EPWA,,2022-09-09 10:10,TLV,LLBG,2022-09-09 14:50,scheduled,220,0,0
6319cd3274f6b22e9c6e7efc,DL242,DAL242,BOS,KBOS,E6,2022-09-08 21:30,TLV,LLBG,2022-09-09 14:50,scheduled,620,0,0
6319cd3274f6b22e9c6e7efd,LY322,ELY322,MRS,LFML,,2022-09-09 10:00,TLV,LLBG,2022-09-09 14:55,scheduled,235,0,0
6319cd3274f6b22e9c6e7efe,TP8907,TAP8907,MRS,LFML,,2022-09-09 10:00,TLV,LLBG,2022-09-09 14:55,scheduled,235,0,0
6319cd3274f6b22e9c6e7eff,AA8381,AAL8381,MUC,EDDM,,2022-09-09 10:25,TLV,LLBG,2022-09-09 15:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7f00,LY354,ELY354,MUC,EDDM,,2022-09-09 10:25,TLV,LLBG,2022-09-09 15:05,scheduled,220,0,0
6319cd3274f6b22e9c6e7f0d,UA140,UAL140,ORD,KORD,C20,2022-09-08 21:35,TLV,LLBG,2022-09-09 17:20,scheduled,705,0,0
6319d8b074f6b22e9c6e82df,LY5148,ELY5148,SKG,LGTS,,2022-09-09 00:30,TLV,LLBG,2022-09-09 02:45,scheduled,135,0,0
6319d8b074f6b22e9c6e82e1,QS5148,TVS5148,SKG,LGTS,,2022-09-09 00:30,TLV,LLBG,2022-09-09 02:45,scheduled,135,0,0
